compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id,log2_enrichment_mean,log2_enrichment_ci_low,log2_enrichment_ci_high,prob_enriched,scaffold_log2_enrichment
3560,hash_3560,C,28.0,4.0,4.0,30.0,28,14,hash_356,-0.595959144196444,-1.5036999034200658,0.3117816150271775,0.09908629557968673,-0.18499393234022918
3561,hash_3561,CC,17.0,4.0,3.0,33.0,17,14,hash_356,0.10244214775706664,-0.8963835451364439,1.101267840650577,0.5796581327184123,-0.18499393234022918
3562,hash_3562,CCC,24.0,4.0,5.0,16.0,24,12,hash_356,-0.5906238769865462,-1.5679959556863428,0.3867482017132502,0.11812696773954534,-0.18499393234022918
3563,hash_3563,CCCC,24.0,2.0,5.0,23.0,24,12,hash_356,-0.5906238769865462,-1.5679959556863428,0.3867482017132502,0.11812696773954534,-0.18499393234022918
3564,hash_3564,CCCCC,14.0,6.0,7.0,30.0,14,19,hash_356,0.7941664853057131,-0.18135058539838067,1.7696835560098068,0.9447112420676577,-0.18499393234022918
3565,hash_3565,CCCCCC,21.0,3.0,5.0,25.0,21,13,hash_356,-0.2939033382502493,-1.2706214205392885,0.6828147440387898,0.27767210824770683,-0.18499393234022918
3566,hash_3566,CCCCCCC,20.0,11.0,3.0,29.0,20,20,hash_356,0.37093822578476376,-0.5086787387872254,1.2505551903567527,0.7957468775671717,-0.18499393234022918
3567,hash_3567,CCCCCCCC,23.0,4.0,1.0,31.0,23,11,hash_356,-0.6495448062675132,-1.66098749118377,0.36189787864874334,0.10407265685655842,-0.18499393234022918
3568,hash_3568,CCCCCCCCC,17.0,3.0,6.0,21.0,17,13,hash_356,0.0005643679985482155,-1.0180246467255254,1.0191533827226218,0.5004332329333974,-0.18499393234022918
3569,hash_3569,CCCCCCCCCC,33.0,6.0,5.0,27.0,33,16,hash_356,-0.6434998150599078,-1.4903579448384443,0.20335831471862842,0.0682025389980917,-0.18499393234022918
3570,hash_3570,C,17.0,3.0,2.0,20.0,17,9,hash_357,-0.4989316200469989,-1.6300253586448532,0.6321621185508552,0.19364269099135734,-0.3371536128608175
3571,hash_3571,CC,16.0,5.0,8.0,25.0,16,18,hash_357,0.5344453033658111,-0.41845202512869584,1.4873426318603178,0.8641753236009019,-0.3371536128608175
3572,hash_3572,CCC,20.0,4.0,6.0,17.0,20,13,hash_357,-0.22572638551836446,-1.2115426387035688,0.7600898676668397,0.3267948296734282,-0.3371536128608175
3573,hash_3573,CCCC,29.0,5.0,5.0,26.0,29,15,hash_357,-0.550274453459929,-1.433340838225195,0.332791931305337,0.110979983222946,-0.3371536128608175
3574,hash_3574,CCCCC,29.0,3.0,5.0,27.0,29,13,hash_357,-0.7473103026015301,-1.671681272022825,0.1770606668197645,0.05653562744519125,-0.3371536128608175
3575,hash_3575,CCCCCC,16.0,4.0,7.0,21.0,16,15,hash_357,0.281668272833762,-0.71332790992736,1.2766644555948836,0.7104965686867394,-0.3371536128608175
3576,hash_3576,CCCCCCC,29.0,6.0,6.0,23.0,29,17,hash_357,-0.3769364448153145,-1.2266681108723314,0.47279522124170215,0.19230610140120286,-0.3371536128608175
3577,hash_3577,CCCCCCCC,18.0,5.0,4.0,17.0,18,12,hash_357,-0.18849329611197058,-1.2177851635755919,0.8407985713516506,0.35982505757484107,-0.3371536128608175
3578,hash_3578,CCCCCCCCC,24.0,9.0,5.0,26.0,24,19,hash_357,0.04410080451600571,-0.8106852908897179,0.8988868999217291,0.5402724077655248,-0.3371536128608175
3579,hash_3579,CCCCCCCCCC,24.0,0.0,4.0,28.0,24,10,hash_357,-0.8385181756119152,-1.8746190616956397,0.19758271047180898,0.05634673324357531,-0.3371536128608175
3580,hash_3580,C,21.0,3.0,3.0,17.0,21,9,hash_358,-0.7933993262957963,-1.8869383868003082,0.3001397342087153,0.07751026362816826,-0.01139055489878137
3581,hash_3581,CC,19.0,10.0,3.0,28.0,19,19,hash_358,0.37093822578476376,-0.5307642622951556,1.272640713864683,0.7899595717065127,-0.01139055489878137
3582,hash_3582,CCC,18.0,3.0,5.0,23.0,18,13,hash_358,-0.07887465388888644,-1.0854936639724866,0.9277443561947134,0.43897243822778365,-0.01139055489878137
3583,hash_3583,CCCC,19.0,5.0,1.0,23.0,19,11,hash_358,-0.382419019974791,-1.4272767954046794,0.6624387554550972,0.23657944129673059,-0.01139055489878137
3584,hash_3584,CCCCC,20.0,4.0,3.0,24.0,20,12,hash_358,-0.3353450277414486,-1.3443017175994312,0.6736116621165337,0.2573846284810949,-0.01139055489878137
3585,hash_3585,CCCCCC,30.0,6.0,6.0,26.0,30,17,hash_358,-0.4247695158647866,-1.2693135562795155,0.419774524549942,0.16212102672803863,-0.01139055489878137
3586,hash_3586,CCCCCCC,24.0,5.0,7.0,25.0,24,17,hash_358,-0.11063137697724647,-0.9919250161509718,0.7706622621964787,0.40282562219478757,-0.01139055489878137
3587,hash_3587,CCCCCCCC,13.0,14.0,4.0,24.0,13,23,hash_358,1.1631700513569536,0.2025489474029729,2.123791155310934,0.9911832752589035,-0.01139055489878137
3588,hash_3588,CCCCCCCCC,26.0,6.0,9.0,22.0,26,19,hash_358,-0.06838435815391393,-0.9088290156409843,0.7720602993331561,0.43664687330143304,-0.01139055489878137
3589,hash_3589,CCCCCCCCCC,17.0,5.0,9.0,27.0,17,19,hash_358,0.525670407278016,-0.4011988319130486,1.4525396464690803,0.8668419481015095,-0.01139055489878137
3590,hash_3590,C,20.0,4.0,1.0,19.0,20,9,hash_359,-0.7252223735639116,-1.8268952604150073,0.3764505132871836,0.09848567045688805,-0.05698242854156115
3591,hash_3591,CC,18.0,7.0,11.0,25.0,18,23,hash_359,0.7133571716833035,-0.16193327788076095,1.5886476212473677,0.9449073107510086,-0.05698242854156115
3592,hash_3592,CCC,28.0,8.0,3.0,23.0,28,16,hash_359,-0.41153112186235963,-1.2825050533198494,0.45944280959512995,0.17720380272188974,-0.05698242854156115
3593,hash_3593,CCCC,19.0,6.0,6.0,25.0,19,17,hash_359,0.21620604429151158,-0.710663194899553,1.143075283482576,0.6762330335715081,-0.05698242854156115
3594,hash_3594,CCCCC,24.0,4.0,4.0,23.0,24,13,hash_359,-0.481005234763462,-1.4344706317532527,0.4724601622263285,0.16138913712496095,-0.05698242854156115
3595,hash_3595,CCCCCC,23.0,6.0,5.0,31.0,23,17,hash_359,-0.05091974200121059,-0.9399501804862684,0.838110696483847,0.4553093848697952,-0.05698242854156115
3596,hash_3596,CCCCCCC,25.0,8.0,4.0,26.0,25,17,hash_359,-0.16796983336669222,-1.0420687521017655,0.7061290853683808,0.3532230415927413,-0.05698242854156115
3597,hash_3597,CCCCCCCC,22.0,5.0,6.0,28.0,22,17,hash_359,0.011370000084617849,-0.8860039614030695,0.908743961572305,0.5099060502118449,-0.05698242854156115
3598,hash_3598,CCCCCCCCC,18.0,5.0,7.0,27.0,18,17,hash_359,0.2914992038973291,-0.647044373488855,1.230042781283513,0.7286512253455403,-0.05698242854156115
3599,hash_3599,CCCCCCCCCC,23.0,4.0,4.0,29.0,23,14,hash_359,-0.3194158200289077,-1.2590551600043087,0.6202235199464932,0.2526226691701905,-0.05698242854156115
3600,hash_3600,C,15.0,3.0,7.0,26.0,15,15,hash_360,0.37093822578476376,-0.6393243476645627,1.3812007992340898,0.7641267237891229,-0.19231271256197272
3601,hash_3601,CC,20.0,2.0,6.0,18.0,20,12,hash_360,-0.3353450277414486,-1.3443017175994312,0.6736116621165337,0.2573846284810949,-0.19231271256197272
3602,hash_3602,CCC,19.0,4.0,3.0,25.0,19,12,hash_360,-0.2637864557177881,-1.2824445378692604,0.7548716264336841,0.3058872210962027,-0.19231271256197272
3603,hash_3603,CCCC,23.0,2.0,11.0,30.0,23,19,hash_360,0.1038124394920416,-0.7589481941739994,0.9665730731580824,0.5932194159823199,-0.19231271256197272
3604,hash_3604,CCCCC,23.0,3.0,4.0,25.0,23,12,hash_360,-0.5309122420105102,-1.5152662547146933,0.45344177069367264,0.14523106412562226,-0.19231271256197272
3605,hash_3605,CCCCCC,22.0,4.0,4.0,22.0,22,12,hash_360,-0.46862249992468186,-1.4605185270011078,0.5232735271517439,0.17722626442766876,-0.19231271256197272
3606,hash_3606,CCCCCCC,23.0,5.0,7.0,22.0,23,16,hash_360,-0.13498779769482327,-1.0391583527075632,0.7691827573179164,0.3849093417038364,-0.19231271256197272
3607,hash_3607,CCCCCCCC,17.0,7.0,3.0,21.0,17,14,hash_360,0.10244214775706664,-0.8963835451364439,1.101267840650577,0.5796581327184123,-0.19231271256197272
3608,hash_3608,CCCCCCCCC,14.0,6.0,4.0,19.0,14,14,hash_360,0.37093822578476376,-0.6731880757040334,1.4150645272735607,0.7568796391268233,-0.19231271256197272
3609,hash_3609,CCCCCCCCCC,13.0,5.0,1.0,25.0,13,11,hash_360,0.14268701930467675,-0.9843288480344798,1.2697028866438331,0.5979882267227693,-0.19231271256197272
3610,hash_3610,C,23.0,5.0,1.0,18.0,23,10,hash_361,-0.7788065406358793,-1.8214961820193283,0.2638831007475695,0.07160547322518485,0.014182853309883725
3611,hash_3611,CC,17.0,3.0,4.0,30.0,17,13,hash_361,0.0005643679985482155,-1.0180246467255254,1.0191533827226218,0.5004332329333974,0.014182853309883725
3612,hash_3612,CCC,20.0,6.0,6.0,34.0,20,19,hash_361,0.29937965376110326,-0.5913485262613876,1.190107833783594,0.744974057576802,0.014182853309883725
3613,hash_3613,CCCC,19.0,3.0,4.0,17.0,19,10,hash_361,-0.5116807543431571,-1.5868147712238594,0.5634532625375449,0.1754638207127055,0.014182853309883725
3614,hash_3614,CCCCC,15.0,8.0,3.0,18.0,15,15,hash_361,0.37093822578476376,-0.6393243476645627,1.3812007992340898,0.7641267237891229,0.014182853309883725
3615,hash_3615,CCCCCC,17.0,5.0,6.0,23.0,17,16,hash_361,0.28687017009115107,-0.6786633964443889,1.252403736626691,0.7198264079595174,0.014182853309883725
3616,hash_3616,CCCCCCC,20.0,6.0,15.0,27.0,20,26,hash_361,0.7387022376997809,-0.08995724361641089,1.5673617190159725,0.9596982488618921,0.014182853309883725
3617,hash_3617,CCCCCCCC,19.0,8.0,10.0,17.0,19,21,hash_361,0.5106737505403091,-0.3699744300133341,1.3913219310939522,0.8721371228025925,0.014182853309883725
3618,hash_3618,CCCCCCCCC,21.0,5.0,6.0,32.0,21,17,hash_361,0.0764705195359663,-0.8299291866982907,0.9828702257702231,0.565668470352809,0.014182853309883725
3619,hash_3619,CCCCCCCCCC,17.0,4.0,4.0,25.0,17,13,hash_361,0.0005643679985482155,-1.0180246467255254,1.0191533827226218,0.5004332329333974,0.014182853309883725
3620,hash_3620,C,24.0,7.0,7.0,22.0,24,18,hash_362,-0.031192355089811812,-0.8986234641660292,0.8362387539864055,0.4719061084416617,-0.04056292256657154
3621,hash_3621,CC,25.0,2.0,2.0,26.0,25,9,hash_362,-1.037839679198455,-2.104758686959291,0.029079328562380935,0.028289809482587525,-0.04056292256657154
3622,hash_3622,CCC,16.0,7.0,5.0,25.0,16,17,hash_362,0.45500628147837646,-0.5105272850571636,1.4205398480139162,0.8221605477655481,-0.04056292256657154
3623,hash_3623,CCCC,19.0,6.0,3.0,11.0,19,11,hash_362,-0.382419019974791,-1.4272767954046794,0.6624387554550972,0.23657944129673059,-0.04056292256657154
3624,hash_3624,CCCCC,16.0,4.0,8.0,26.0,16,17,hash_362,0.45500628147837646,-0.5105272850571636,1.4205398480139162,0.8221605477655481,-0.04056292256657154
3625,hash_3625,CCCCCC,15.0,6.0,5.0,23.0,15,16,hash_362,0.4602081787357655,-0.5347880040253561,1.455204361496887,0.8176716562368331,-0.04056292256657154
3626,hash_3626,CCCCCCC,17.0,6.0,7.0,27.0,17,18,hash_362,0.45037724767219844,-0.48816632971398566,1.3889208250583822,0.8265256936879816,-0.04056292256657154
3627,hash_3627,CCCCCCCC,23.0,5.0,4.0,21.0,23,13,hash_362,-0.42129359978742614,-1.3819147037414068,0.5393275041665544,0.19501328857884914,-0.04056292256657154
3628,hash_3628,CCCCCCCCC,31.0,4.0,3.0,26.0,31,12,hash_362,-0.9510600587226848,-1.891059067922157,-0.01106104952321274,0.02368220406259136,-0.04056292256657154
3629,hash_3629,CCCCCCCCCC,19.0,5.0,5.0,27.0,19,15,hash_362,0.042868035646897146,-0.9146542472066073,1.0003903185004013,0.5349611592255282,-0.04056292256657154
3630,hash_3630,C,23.0,5.0,4.0,25.0,23,14,hash_363,-0.3194158200289077,-1.2590551600043087,0.6202235199464932,0.2526226691701905,-0.18134223980747233
3631,hash_3631,CC,19.0,8.0,3.0,23.0,19,16,hash_363,0.1321379885978989,-0.8092630197708699,1.0735389969666675,0.6083828571980419,-0.18134223980747233
3632,hash_3632,CCC,24.0,5.0,5.0,33.0,24,17,hash_363,-0.11063137697724647,-0.9919250161509718,0.7706622621964787,0.40282562219478757,-0.18134223980747233
3633,hash_3633,CCCC,28.0,5.0,4.0,22.0,28,13,hash_363,-0.6978369239549626,-1.6272798227326308,0.2316059748227055,0.07056924973687073,-0.18134223980747233
3634,hash_3634,CCCCC,17.0,6.0,5.0,24.0,17,16,hash_363,0.28687017009115107,-0.6786633964443889,1.252403736626691,0.7198264079595174,-0.18134223980747233
3635,hash_3635,CCCCCC,21.0,3.0,4.0,21.0,21,11,hash_363,-0.5221545447303363,-1.5488977510770936,0.5045886616164209,0.15944345422079342,-0.18134223980747233
3636,hash_3636,CCCCCCC,25.0,7.0,5.0,27.0,25,17,hash_363,-0.16796983336669222,-1.0420687521017655,0.7061290853683808,0.3532230415927413,-0.18134223980747233
3637,hash_3637,CCCCCCCC,25.0,3.0,3.0,25.0,25,11,hash_363,-0.7665948976329948,-1.7649385779613158,0.23174878269532595,0.06616317776143732,-0.18134223980747233
3638,hash_3638,CCCCCCCCC,17.0,3.0,3.0,32.0,17,12,hash_363,-0.10905427422453592,-1.1500554739748634,0.9319469255257913,0.41865952730730893,-0.18134223980747233
3639,hash_3639,CCCCCCCCCC,18.0,4.0,9.0,25.0,18,18,hash_363,0.37093822578476376,-0.5546006967884495,1.296477148357977,0.7839244315280712,-0.18134223980747233
3640,hash_3640,C,23.0,2.0,8.0,27.0,23,15,hash_364,-0.22425775064582504,-1.1452015362024124,0.696686034910762,0.31658560253258194,-0.15319377233644102
3641,hash_3641,CC,22.0,6.0,3.0,25.0,22,14,hash_364,-0.2571260779430793,-1.2046634098897306,0.6904112540035717,0.2974112450861969,-0.15319377233644102
3642,hash_3642,CCC,18.0,6.0,1.0,23.0,18,12,hash_364,-0.18849329611197058,-1.2177851635755919,0.8407985713516506,0.35982505757484107,-0.15319377233644102
3643,hash_3643,CCCC,29.0,3.0,2.0,26.0,29,10,hash_364,-1.1048232434499832,-2.1142143826995037,-0.09543210420046289,0.015965742190321097,-0.15319377233644102
3644,hash_3644,CCCCC,18.0,5.0,8.0,21.0,18,17,hash_364,0.2914992038973291,-0.647044373488855,1.230042781283513,0.7286512253455403,-0.15319377233644102
3645,hash_3645,CCCCCC,22.0,1.0,4.0,26.0,22,10,hash_364,-0.7165167985500509,-1.7663294458598062,0.3332958487597042,0.09049514656105495,-0.15319377233644102
3646,hash_3646,CCCCCCC,10.0,8.0,5.0,30.0,10,19,hash_364,1.2535572059126847,0.1784231890319825,2.3286912227933865,0.9888502857171168,-0.15319377233644102
3647,hash_3647,CCCCCCCC,19.0,10.0,2.0,23.0,19,17,hash_364,0.21620604429151158,-0.710663194899553,1.143075283482576,0.6762330335715081,-0.15319377233644102
3648,hash_3648,CCCCCCCCC,16.0,2.0,2.0,24.0,16,9,hash_364,-0.4148635643533862,-1.557895636298169,0.7281685075913964,0.2384277849410832,-0.15319377233644102
3649,hash_3649,CCCCCCCCCC,20.0,9.0,4.0,28.0,20,19,hash_364,0.29937965376110326,-0.5913485262613876,1.190107833783594,0.744974057576802,-0.15319377233644102
3650,hash_3650,C,25.0,7.0,4.0,23.0,25,16,hash_365,-0.2520378890603049,-1.1415311109192106,0.6374553327986006,0.28932567269907694,-0.1204024913874178
3651,hash_3651,CC,19.0,4.0,9.0,22.0,19,17,hash_365,0.21620604429151158,-0.710663194899553,1.143075283482576,0.6762330335715081,-0.1204024913874178
3652,hash_3652,CCC,23.0,5.0,5.0,24.0,23,15,hash_365,-0.22425775064582504,-1.1452015362024124,0.696686034910762,0.31658560253258194,-0.1204024913874178
3653,hash_3653,CCCC,23.0,3.0,6.0,26.0,23,14,hash_365,-0.3194158200289077,-1.2590551600043087,0.6202235199464932,0.2526226691701905,-0.1204024913874178
3654,hash_3654,CCCCC,19.0,6.0,4.0,19.0,19,14,hash_365,-0.052290033736185536,-1.0278071044402792,0.923227036967908,0.4581646040323606,-0.1204024913874178
3655,hash_3655,CCCCCC,19.0,6.0,3.0,30.0,19,15,hash_365,0.042868035646897146,-0.9146542472066073,1.0003903185004013,0.5349611592255282,-0.1204024913874178
3656,hash_3656,CCCCCCC,24.0,6.0,4.0,29.0,24,16,hash_365,-0.19469943267085915,-1.0912638477840066,0.7018649824422882,0.33518907809003196,-0.1204024913874178
3657,hash_3657,CCCCCCCC,16.0,5.0,2.0,26.0,16,12,hash_365,-0.024986218530923237,-1.0789467348125972,1.0289742977507503,0.48146988563823656,-0.1204024913874178
3658,hash_3658,CCCCCCCCC,25.0,6.0,6.0,22.0,25,16,hash_365,-0.2520378890603049,-1.1415311109192106,0.6374553327986006,0.28932567269907694,-0.1204024913874178
3659,hash_3659,CCCCCCCCCC,17.0,7.0,3.0,37.0,17,17,hash_365,0.37093822578476376,-0.5804322573119781,1.3223087088815055,0.7776222840574276,-0.1204024913874178
3660,hash_3660,C,26.0,6.0,6.0,20.0,26,16,hash_366,-0.3071845953407788,-1.1900864606954604,0.5757172700139027,0.2476439441846472,0.12216380622088781
3661,hash_3661,CC,17.0,6.0,4.0,22.0,17,14,hash_366,0.10244214775706664,-0.8963835451364439,1.101267840650577,0.5796581327184123,0.12216380622088781
3662,hash_3662,CCC,24.0,10.0,5.0,26.0,24,20,hash_366,0.1156593765396662,-0.7275420125576385,0.9588607656369708,0.6059744850596588,0.12216380622088781
3663,hash_3663,CCCC,26.0,11.0,5.0,27.0,26,21,hash_366,0.07135116660163136,-0.746463643243167,0.8891659764464295,0.5678878212191519,0.12216380622088781
3664,hash_3664,CCCCC,7.0,7.0,7.0,23.0,7,19,hash_366,1.7298002682557212,0.5261924914676228,2.9334080450438194,0.9975749135647649,0.12216380622088781
3665,hash_3665,CCCCCC,14.0,7.0,5.0,19.0,14,16,hash_366,0.5553662481188482,-0.4569588166618841,1.5676913128995802,0.858867557467037,0.12216380622088781
3666,hash_3666,CCCCCCC,21.0,2.0,4.0,29.0,21,12,hash_366,-0.4035219804733334,-1.403591042706258,0.5965470817595908,0.21452045310902723,0.12216380622088781
3667,hash_3667,CCCCCCCC,22.0,6.0,6.0,25.0,22,17,hash_366,0.011370000084617849,-0.8860039614030695,0.908743961572305,0.5099060502118449,0.12216380622088781
3668,hash_3668,CCCCCCCCC,18.0,5.0,4.0,26.0,18,14,hash_366,0.023003125869631987,-0.9636128152793694,1.0096190670186331,0.518224085990632,0.12216380622088781
3669,hash_3669,CCCCCCCCCC,20.0,6.0,7.0,26.0,20,18,hash_366,0.22408649415528575,-0.6787834581525825,1.1269564464631538,0.6866760713540176,0.12216380622088781
3670,hash_3670,C,17.0,1.0,6.0,17.0,17,10,hash_367,-0.35694857284990494,-1.4532753324444792,0.7393781867446692,0.26169234717977674,-0.236958035358293
3671,hash_3671,CC,16.0,3.0,6.0,26.0,16,14,hash_367,0.18651020345067934,-0.8258148613300529,1.1988352682314114,0.64098865047433,-0.236958035358293
3672,hash_3672,CCC,29.0,3.0,6.0,19.0,29,13,hash_367,-0.7473103026015301,-1.671681272022825,0.1770606668197645,0.05653562744519125,-0.236958035358293
3673,hash_3673,CCCC,20.0,1.0,8.0,22.0,20,13,hash_367,-0.22572638551836446,-1.2115426387035688,0.7600898676668397,0.3267948296734282,-0.236958035358293
3674,hash_3674,CCCCC,19.0,4.0,10.0,28.0,19,20,hash_367,0.44249679780842427,-0.4482313822140665,1.3332249778309149,0.834890482664773,-0.236958035358293
3675,hash_3675,CCCCCC,19.0,3.0,8.0,28.0,19,17,hash_367,0.21620604429151158,-0.710663194899553,1.143075283482576,0.6762330335715081,-0.236958035358293
3676,hash_3676,CCCCCCC,19.0,6.0,6.0,17.0,19,15,hash_367,0.042868035646897146,-0.9146542472066073,1.0003903185004013,0.5349611592255282,-0.236958035358293
3677,hash_3677,CCCCCCCC,21.0,4.0,3.0,22.0,21,11,hash_367,-0.5221545447303363,-1.5488977510770936,0.5045886616164209,0.15944345422079342,-0.236958035358293
3678,hash_3678,CCCCCCCCC,30.0,5.0,4.0,32.0,30,15,hash_367,-0.5981075245094011,-1.4761832455052606,0.2799681964864583,0.09093106917167626,-0.236958035358293
3679,hash_3679,CCCCCCCCCC,25.0,4.0,8.0,21.0,25,16,hash_367,-0.2520378890603049,-1.1415311109192106,0.6374553327986006,0.28932567269907694,-0.236958035358293
3680,hash_3680,C,24.0,4.0,6.0,23.0,24,15,hash_368,-0.2839693856218609,-1.1974467055649627,0.6295079343212407,0.271167142862613,-0.10523719348514739
3681,hash_3681,CC,22.0,6.0,4.0,27.0,22,15,hash_368,-0.1619680085599966,-1.090968741798926,0.7670327246789328,0.3662835104036255,-0.10523719348514739
3682,hash_3682,CCC,20.0,3.0,7.0,27.0,20,15,hash_368,-0.02869053637676334,-0.9758854665984402,0.9185043938449133,0.47632977374197216,-0.10523719348514739
3683,hash_3683,CCCC,35.0,3.0,11.0,30.0,35,20,hash_368,-0.4164042564288394,-1.198076041788653,0.36526752893097403,0.14822138739595836,-0.10523719348514739
3684,hash_3684,CCCCC,30.0,5.0,4.0,28.0,30,15,hash_368,-0.5981075245094011,-1.4761832455052606,0.2799681964864583,0.09093106917167626,-0.10523719348514739
3685,hash_3685,CCCCCC,17.0,8.0,8.0,19.0,17,20,hash_368,0.5972289793016764,-0.31896745173005614,1.5134254103334088,0.8993075854666068,-0.10523719348514739
3686,hash_3686,CCCCCCC,12.0,3.0,3.0,23.0,12,11,hash_368,0.2523056615277609,-0.8950062760895959,1.3996175991451176,0.6667716974287167,-0.10523719348514739
3687,hash_3687,CCCCCCCC,21.0,3.0,7.0,27.0,21,15,hash_368,-0.09686748910864813,-1.0345896030976012,0.8408546248803046,0.41977624119119183,-0.10523719348514739
3688,hash_3688,CCCCCCCCC,19.0,5.0,5.0,21.0,19,14,hash_368,-0.052290033736185536,-1.0278071044402792,0.923227036967908,0.4581646040323606,-0.10523719348514739
3689,hash_3689,CCCCCCCCCC,11.0,5.0,2.0,26.0,11,12,hash_368,0.4895707900417666,-0.6577411475755902,1.6368827276591231,0.7985177430019055,-0.10523719348514739
3690,hash_3690,C,19.0,7.0,10.0,22.0,19,21,hash_369,0.5106737505403091,-0.3699744300133341,1.3913219310939522,0.8721371228025925,-0.16261875953752225
3691,hash_3691,CC,27.0,3.0,9.0,26.0,27,17,hash_369,-0.27623288509724075,-1.1373532871190821,0.5848875169246004,0.2647650934663226,-0.16261875953752225
3692,hash_3692,CCC,14.0,3.0,3.0,19.0,14,10,hash_369,-0.08845249482220781,-1.2262043713223578,1.049299381677942,0.4394460160415977,-0.16261875953752225
3693,hash_3693,CCCC,23.0,6.0,4.0,22.0,23,14,hash_369,-0.3194158200289077,-1.2590551600043087,0.6202235199464932,0.2526226691701905,-0.16261875953752225
3694,hash_3694,CCCCC,20.0,2.0,6.0,24.0,20,13,hash_369,-0.22572638551836446,-1.2115426387035688,0.7600898676668397,0.3267948296734282,-0.16261875953752225
3695,hash_3695,CCCCCC,13.0,5.0,7.0,26.0,13,17,hash_369,0.7413120835709793,-0.27727693115309415,1.7599010982950527,0.9231277368236639,-0.16261875953752225
3696,hash_3696,CCCCCCC,27.0,6.0,2.0,18.0,27,12,hash_369,-0.7562253851065405,-1.7154469698053787,0.20299619959229764,0.06115079673136359,-0.16261875953752225
3697,hash_3697,CCCCCCCC,19.0,6.0,3.0,28.0,19,15,hash_369,0.042868035646897146,-0.9146542472066073,1.0003903185004013,0.5349611592255282,-0.16261875953752225
3698,hash_3698,CCCCCCCCC,21.0,1.0,7.0,25.0,21,13,hash_369,-0.2939033382502493,-1.2706214205392885,0.6828147440387898,0.27767210824770683,-0.16261875953752225
3699,hash_3699,CCCCCCCCCC,21.0,3.0,4.0,25.0,21,12,hash_369,-0.4035219804733334,-1.403591042706258,0.5965470817595908,0.21452045310902723,-0.16261875953752225
3700,hash_3700,C,15.0,8.0,3.0,33.0,15,18,hash_370,0.6237152563168129,-0.34511206692258656,1.5925425795562123,0.8964883413871646,0.12257178626970737
3701,hash_3701,CC,15.0,4.0,7.0,28.0,15,17,hash_370,0.5442762344293782,-0.43698220844390057,1.5255346773026568,0.8615117437588344,0.12257178626970737
3702,hash_3702,CCC,15.0,1.0,5.0,29.0,15,12,hash_370,0.06428373442007851,-1.0041009498037194,1.1326684186438762,0.5469381414972145,0.12257178626970737
3703,hash_3703,CCCC,21.0,4.0,4.0,24.0,21,13,hash_370,-0.2939033382502493,-1.2706214205392885,0.6828147440387898,0.27767210824770683,0.12257178626970737
3704,hash_3704,CCCCC,15.0,1.0,5.0,19.0,15,10,hash_370,-0.18361056420529048,-1.3059717803053048,0.9387506518947235,0.37424289609063155,0.12257178626970737
3705,hash_3705,CCCCCC,16.0,6.0,5.0,23.0,16,16,hash_370,0.37093822578476376,-0.6085536527450953,1.3504301043146225,0.7710313539644442,0.12257178626970737
3706,hash_3706,CCCCCCC,21.0,9.0,2.0,23.0,21,16,hash_370,-0.007597536157646389,-0.9288519524079348,0.9136568800926419,0.4935518899796274,0.12257178626970737
3707,hash_3707,CCCCCCCC,21.0,9.0,10.0,28.0,21,25,hash_370,0.6153785786874223,-0.20954781262736877,1.4403049700022132,0.9281422610069595,0.12257178626970737
3708,hash_3708,CCCCCCCCC,23.0,4.0,7.0,32.0,23,17,hash_370,-0.05091974200121059,-0.9399501804862684,0.838110696483847,0.4553093848697952,0.12257178626970737
3709,hash_3709,CCCCCCCCCC,20.0,8.0,8.0,27.0,20,21,hash_370,0.43911517851664855,-0.43029297165742436,1.3085233286907214,0.838894911864309,0.12257178626970737
3710,hash_3710,C,12.0,3.0,6.0,22.0,12,13,hash_371,0.4805568680078479,-0.6222129550696843,1.58332669108538,0.8034748181569299,0.30439559546503797
3711,hash_3711,CC,18.0,6.0,6.0,29.0,18,18,hash_371,0.37093822578476376,-0.5546006967884495,1.296477148357977,0.7839244315280712,0.30439559546503797
3712,hash_3712,CCC,17.0,5.0,7.0,31.0,17,18,hash_371,0.45037724767219844,-0.48816632971398566,1.3889208250583822,0.8265256936879816,0.30439559546503797
3713,hash_3713,CCCC,21.0,8.0,5.0,18.0,21,17,hash_371,0.0764705195359663,-0.8299291866982907,0.9828702257702231,0.565668470352809,0.30439559546503797
3714,hash_3714,CCCCC,23.0,5.0,4.0,12.0,23,11,hash_371,-0.6495448062675132,-1.66098749118377,0.36189787864874334,0.10407265685655842,0.30439559546503797
3715,hash_3715,CCCCCC,13.0,2.0,6.0,23.0,13,13,hash_371,0.37093822578476376,-0.7107000528118241,1.4525765043813514,0.7492566003519371,0.30439559546503797
3716,hash_3716,CCCCCCC,17.0,4.0,6.0,18.0,17,14,hash_371,0.10244214775706664,-0.8963835451364439,1.101267840650577,0.5796581327184123,0.30439559546503797
3717,hash_3717,CCCCCCCC,23.0,4.0,8.0,34.0,23,19,hash_371,0.1038124394920416,-0.7589481941739994,0.9665730731580824,0.5932194159823199,0.30439559546503797
3718,hash_3718,CCCCCCCCC,26.0,6.0,9.0,24.0,26,20,hash_371,0.003174213869746558,-0.8254852674464452,0.8318336951859382,0.5029951195238194,0.30439559546503797
