compound_id,is_hit,true_capture_prob,input_count,selected_count,scaffold_id,log2_enrichment_mean,log2_enrichment_ci_low,log2_enrichment_ci_high,prob_enriched,scaffold_log2_enrichment
2109,False,0.001,551,0,4,-8.85301165272005,-15.497405259884605,-2.2086180455554985,0.00450779522357414,0.008735508906848617
2110,False,0.001,930,0,4,-9.608223650301088,-16.252172197465548,-2.9642751031366315,0.0022954133046382275,0.008735508906848617
2111,False,0.001,673,198,4,1.5582426203853117,1.3297155935046576,1.7867696472659658,1.0,0.008735508906848617
2112,False,0.001,181,0,4,-7.246781470160716,-13.893407403690425,-0.600155536631009,0.016301498055746322,0.008735508906848617
2113,False,0.001,371,0,4,-8.28233860334954,-14.927262058088647,-1.637415148610435,0.007284273722689805,0.008735508906848617
2114,False,0.001,505,162,4,1.6830311285108064,1.4277782215608774,1.9382840354607354,1.0,0.008735508906848617
2115,False,0.001,616,243,4,1.9814230425588206,1.767311184443262,2.195534900674379,1.0,0.008735508906848617
2116,False,0.001,213,76,4,1.836350811324091,1.4585344941270058,2.214167128521176,1.0,0.008735508906848617
2117,False,0.001,138,0,4,-6.855382843548845,-13.503044543577468,-0.20772114352022264,0.021629146477866623,0.008735508906848617
2118,False,0.001,1029,90,4,-0.19211939059132174,-0.5029176150447305,0.11867883386208691,0.11284265166722318,0.008735508906848617
2119,False,0.001,731,73,4,-0.0009444228527014788,-0.34802839300563526,0.3461395473002323,0.4978724095659349,0.008735508906848617
2120,False,0.001,228,0,4,-7.57987686143456,-14.22581753677937,-0.9339361860897508,0.012695797440209988,0.008735508906848617
2121,False,0.001,152,76,4,2.3232175733406524,1.9259584381617392,2.7204767085195654,1.0,0.008735508906848617
2122,False,0.001,381,0,4,-8.32071361794817,-14.965594503039913,-1.6758327328564295,0.007058643899443107,0.008735508906848617
2123,False,0.001,1170,170,4,0.5403807290097643,0.3083658752200197,0.7723955827995089,0.999997501448444,0.008735508906848617
2124,False,0.001,190,89,4,2.229121175397212,1.8659236386082596,2.5923187121861644,1.0,0.008735508906848617
2125,False,0.001,1382,87,4,-0.6665718757721286,-0.9791038294449048,-0.3540399220993525,1.456042881642361e-05,0.008735508906848617
2126,False,0.001,75,0,4,-5.975406952824687,-12.626730478570757,0.6759165729213814,0.03913699598623821,0.008735508906848617
2127,False,0.001,468,92,4,0.9763156226714529,0.6538592509761385,1.298771994366767,0.9999999985242292,0.008735508906848617
2128,False,0.001,37,0,4,-4.955450066563901,-11.615008662363088,1.7041085292352838,0.07236095353680971,0.008735508906848617
2129,False,0.001,251,0,4,-7.718548528463028,-14.364247380044949,-1.072849676881109,0.01141190248927415,0.008735508906848617
2130,False,0.001,37,0,4,-4.955450066563901,-11.615008662363088,1.7041085292352838,0.07236095353680971,0.008735508906848617
2131,False,0.001,174,0,4,-7.189869092307945,-13.836628756554173,-0.5431094280617179,0.016998240040001167,0.008735508906848617
2132,False,0.001,97,0,4,-6.346634753649902,-12.996139141533508,0.3028696342337023,0.030693883002145594,0.008735508906848617
2133,False,0.001,44,0,4,-5.205611659583929,-11.862584939703641,1.4513616205357822,0.06268103387476431,0.008735508906848617
2134,False,0.001,338,0,4,-8.147930750940066,-14.793012556451568,-1.5028489454285658,0.008125511883089742,0.008735508906848617
2135,False,0.001,210,0,4,-7.461215426027375,-14.107382301625929,-0.8150485504288225,0.013891995009512659,0.008735508906848617
2136,False,0.001,990,142,4,0.5217000793000447,0.2680248220909652,0.7753753365091242,0.9999722059341927,0.008735508906848617
2137,False,0.001,57,0,4,-5.579294004395719,-12.233150084686592,1.0745620758951517,0.050145932727732156,0.008735508906848617
2138,False,0.001,248,85,4,1.778359139517468,1.422974109474802,2.133744169560134,1.0,0.008735508906848617
2139,False,0.001,668,0,4,-9.130821869564722,-15.77502419692001,-2.4866195422094357,0.003535430107217241,0.008735508906848617
2140,False,0.001,123,0,4,-6.689333401873446,-13.337526770149253,-0.041140033597640624,0.024299521692553783,0.008735508906848617
2141,False,0.001,561,0,4,-8.878961573076335,-15.523335713416037,-2.2345874327366353,0.004407784847457741,0.008735508906848617
2142,False,0.001,1710,234,4,0.45392682654592487,0.256936518833084,0.6509171342587656,0.9999968544979887,0.008735508906848617
2143,False,0.001,488,97,4,0.9923147634541638,0.6779977332085911,1.3066317936997365,0.9999999996947687,0.008735508906848617
2144,False,0.001,631,0,4,-9.048609785280137,-15.692864933881125,-2.404354636679151,0.00380143183455095,0.008735508906848617
2145,False,0.001,493,0,4,-8.692537292742676,-15.337059380504577,-2.048015204980776,0.005172543554708087,0.008735508906848617
2146,False,0.001,333,0,4,-8.126427671721975,-14.771536207544056,-1.481319135899895,0.00826774433260824,0.008735508906848617
2147,False,0.001,34,0,4,-4.8333588086390495,-11.494351084184856,1.8276334669067547,0.07748527633569591,0.008735508906848617
2148,False,0.001,100,0,4,-6.390591831250564,-13.03991016076224,0.25872649826110905,0.02980269272842817,0.008735508906848617
2149,False,0.001,333,0,4,-8.126427671721975,-14.771536207544056,-1.481319135899895,0.00826774433260824,0.008735508906848617
2150,False,0.001,336,105,4,1.6451442417238074,1.3290362386107006,1.961252244836914,1.0,0.008735508906848617
2151,False,0.001,706,91,4,0.3673506661217193,0.05243194193863787,0.6822693903048007,0.9888812157184746,0.008735508906848617
2152,False,0.001,1,0,4,0.24340654918787566,-6.955405413022593,7.442218511398344,0.5264187212818798,0.008735508906848617
2153,False,0.001,243,0,4,-7.671811560084971,-14.317589332457494,-1.0260337877124481,0.011831397353222584,0.008735508906848617
2154,False,0.001,136,0,4,-6.834316461037716,-13.482042274775813,-0.18659064729961994,0.021953533418229032,0.008735508906848617
2155,False,0.001,150,0,4,-6.975703033314855,-13.62301595107514,-0.32839011555457187,0.019853215381091527,0.008735508906848617
2156,False,0.001,334,0,4,-8.130754003921659,-14.775857129659691,-1.4856508781836286,0.008238953112142067,0.008735508906848617
2157,False,0.001,632,0,4,-9.050894452350873,-15.695148092033378,-2.4066408126683694,0.003793803620438796,0.008735508906848617
2158,False,0.001,114,0,4,-6.579680286556934,-13.228259804658737,0.06889923154486866,0.026210945020685217,0.008735508906848617
2159,False,0.001,305,0,4,-7.999702268438472,-14.644976689172342,-1.3544278477046046,0.009151262536315707,0.008735508906848617
2160,False,0.001,39,0,4,-5.031457777564784,-11.690183059639567,1.627267504509998,0.06930520986040911,0.008735508906848617
2161,False,0.001,96,0,4,-6.331679647480679,-12.981248638530115,0.31788934356875487,0.03100208433748708,0.008735508906848617
2162,False,0.001,1385,321,4,1.214160498405267,1.039118813071928,1.389202183738606,1.0,0.008735508906848617
2163,False,0.001,43,0,4,-5.1724221399777095,-11.82971323988886,1.48486895993344,0.06390365660856123,0.008735508906848617
2164,False,0.001,464,80,4,0.786994237123182,0.44469213464118085,1.129296339605183,0.9999966999934164,0.008735508906848617
2165,False,0.001,318,0,4,-8.059925852233237,-14.705119622213136,-1.4147320822533382,0.008721566917121448,0.008735508906848617
2166,False,0.001,324,81,4,1.3230961224508906,0.9718370475665383,1.6743551973352429,0.9999999999999224,0.008735508906848617
2167,False,0.001,650,0,4,-9.091411602065124,-15.735638875121008,-2.4471843290092403,0.003660783740933371,0.008735508906848617
2168,False,0.001,77,0,4,-6.013390053571693,-12.664505257592987,0.6377251504495991,0.03819413667096949,0.008735508906848617
2169,False,0.001,95,0,4,-6.316567891493734,-12.966202845543396,0.33306706255592555,0.03131611809334256,0.008735508906848617
2170,False,0.001,437,0,4,-8.518571139353007,-15.163249637226734,-1.873892641479281,0.005990535647308337,0.008735508906848617
2171,False,0.001,95,0,4,-6.316567891493734,-12.966202845543396,0.33306706255592555,0.03131611809334256,0.008735508906848617
2172,False,0.001,103,0,4,-6.433249109272788,-13.08239221706777,0.21589399852219238,0.028958538703304004,0.008735508906848617
2173,False,0.001,404,81,4,1.0047069744297201,0.660475272508958,1.3489386763504823,0.9999999946905412,0.008735508906848617
2174,False,0.001,530,82,4,0.6307518736574205,0.29521474302865813,0.9662890042861827,0.9998853762516899,0.008735508906848617
2175,False,0.001,71,0,4,-5.896302352259837,-12.548077722347193,0.7554730178275175,0.041161667104759214,0.008735508906848617
2176,False,0.001,9,0,4,-2.9127807621577206,-9.622777347819055,3.7972158235036115,0.19743690667012337,0.008735508906848617
2177,False,0.001,294,0,4,-7.946703635537364,-14.592051869795206,-1.3013554012795234,0.009544642073365694,0.008735508906848617
2178,False,0.001,88,0,4,-6.206106808790666,-12.856245472517426,0.44403185493609154,0.0336925712538273,0.008735508906848617
2179,False,0.001,468,84,4,0.8450252850234105,0.5099719873311934,1.1800785827156273,0.9999996156509869,0.008735508906848617
2180,False,0.001,99,74,4,2.903455784158199,2.4689038032370676,3.33800776507933,1.0,0.008735508906848617
2181,False,0.001,238,86,4,1.85462519603353,1.498873966489151,2.210376425577909,1.0,0.008735508906848617
2182,False,0.001,38,0,4,-4.993954389080843,-11.653085369164259,1.6651765910025729,0.07080023449334816,0.008735508906848617
2183,False,0.001,99,0,4,-6.376087776090709,-13.02546687234581,0.2732913201643905,0.03009433946649953,0.008735508906848617
2184,False,0.001,928,0,4,-9.605117634054228,-16.249067575715276,-2.9611676923931807,0.002302008516232412,0.008735508906848617
2185,False,0.001,1069,0,4,-9.809189241042443,-16.453053653847498,-3.1653248282373907,0.0019033784051408764,0.008735508906848617
2186,False,0.001,309,0,4,-8.018501782890345,-14.6637506652565,-1.3732529005241902,0.009015177968606847,0.008735508906848617
2187,False,0.001,437,0,4,-8.518571139353007,-15.163249637226734,-1.873892641479281,0.005990535647308337,0.008735508906848617
2188,False,0.001,248,0,4,-7.701199110142261,-14.346926960376585,-1.0554712599079377,0.011566090166692744,0.008735508906848617
2189,False,0.001,253,0,4,-7.729999970540726,-14.37567987172951,-1.0843200693519446,0.01131111360753756,0.008735508906848617
2190,False,0.001,128,0,4,-6.746833077644798,-13.39483537932817,-0.09883077596142709,0.02334501292615898,0.008735508906848617
2191,False,0.001,309,109,4,1.8199647555253367,1.5049918233830182,2.134937687667655,1.0,0.008735508906848617
2192,False,0.001,11,0,4,-3.2029647508652346,-9.900868071252226,3.4949385695217563,0.17431169907694277,0.008735508906848617
2193,False,0.001,4,0,4,-1.7395161896121607,-8.531998319427512,5.052965940203189,0.3078563858425907,0.008735508906848617
2194,False,0.001,567,0,4,-8.89431039359793,-15.538673183431548,-2.2499476037643147,0.004349568830823047,0.008735508906848617
2195,False,0.001,338,0,4,-8.147930750940066,-14.793012556451568,-1.5028489454285658,0.008125511883089742,0.008735508906848617
2196,False,0.001,350,0,4,-8.198267017077235,-14.843287785705638,-1.5532462484488354,0.007800947904679445,0.008735508906848617
2197,False,0.001,101,0,4,-6.404951522049607,-13.054210287927638,0.24430724382842417,0.02951626880694136,0.008735508906848617
2198,False,0.001,329,0,4,-8.108991426567817,-14.754121931592174,-1.4638609215434615,0.008384678968651693,0.008735508906848617
2199,False,0.001,418,0,4,-8.454436087664229,-15.099177174649828,-1.809695000678631,0.006319896895929267,0.008735508906848617
2200,False,0.001,97,0,4,-6.346634753649902,-12.996139141533508,0.3028696342337023,0.030693883002145594,0.008735508906848617
2201,False,0.001,782,330,4,2.0787278547278794,1.8932233346078111,2.2642323748479476,1.0,0.008735508906848617
2202,False,0.001,1001,0,4,-9.71436647163662,-16.35826912434954,-3.0704638189237006,0.002080069310561816,0.008735508906848617
2203,False,0.001,243,0,4,-7.671811560084971,-14.317589332457494,-1.0260337877124481,0.011831397353222584,0.008735508906848617
2204,False,0.001,442,0,4,-8.534985402678021,-15.179648324047115,-1.890322481308929,0.005908727783054402,0.008735508906848617
2205,False,0.001,224,0,4,-7.554338239002563,-14.20032603960766,-0.908350438397469,0.012945425516084907,0.008735508906848617
2206,False,0.001,135,0,4,-6.823666780901685,-13.471425363787429,-0.17590819801594293,0.022119081012125452,0.008735508906848617
2207,False,0.001,278,109,4,1.9725030205349001,1.6529815857910473,2.292024455278753,1.0,0.008735508906848617
2208,False,0.001,90,0,4,-6.238539464475637,-12.888526217213919,0.4114472882626439,0.03297986061600011,0.008735508906848617
2209,False,0.001,526,0,4,-8.786018218997901,-15.43046373144021,-2.1415727065555945,0.004775422478784597,0.008735508906848617
2210,False,0.001,3,0,4,-1.3235611485694525,-8.16479329608921,5.517670998950304,0.3522730973299246,0.008735508906848617
2211,False,0.001,2,0,4,-0.739093537455698,-7.675570222668784,6.197383147757386,0.417287533071827,0.008735508906848617
2212,False,0.001,385,0,4,-8.335782301086725,-14.980646777491351,-1.690917824682101,0.006971747954912733,0.008735508906848617
2213,False,0.001,153,0,4,-7.004278043868458,-13.651512313789304,-0.35704377394761355,0.01945015871693423,0.008735508906848617
2214,False,0.001,1038,180,4,0.7955646001491415,0.5673407084288699,1.0237884918694131,0.9999999999958198,0.008735508906848617
2215,True,0.02,449,687,4,3.9371395306100854,3.7656652866856763,4.108613774534494,1.0,0.008735508906848617
2216,False,0.001,481,0,4,-8.65698424486365,-15.301536783214539,-2.0124317065127633,0.005331133188026138,0.008735508906848617
2217,False,0.001,1077,93,4,-0.2105750350860816,-0.5161589831770454,0.09500891300488212,0.08841295176201447,0.008735508906848617
2218,False,0.001,84,0,4,-6.138968685649836,-12.78943286866649,0.5114954973668162,0.03520836077424805,0.008735508906848617
2219,False,0.001,430,163,4,1.9238733686263807,1.6638483239109896,2.1838984133417716,1.0,0.008735508906848617
2220,False,0.001,777,81,4,0.06109374907076375,-0.26904823348259677,0.39123573162412423,0.6415844261330955,0.008735508906848617
2221,False,0.001,2296,351,4,0.6138205691643774,0.4518957282561964,0.7757454100725584,0.9999999999999456,0.008735508906848617
2222,False,0.001,15,0,4,-3.651301114123353,-10.334669636570066,3.0320674083233574,0.14213413597748037,0.008735508906848617
2223,True,0.02,41,0,4,-5.103660875569115,-11.761634103265832,1.5543123521276012,0.06649590003295325,0.008735508906848617
2224,False,0.001,64,0,4,-5.746487706524668,-12.39918967403073,0.9062142609813923,0.045229385791796806,0.008735508906848617
2225,False,0.001,160,0,4,-7.06883111830341,-13.71589334498131,-0.42176889162551046,0.018565195064510043,0.008735508906848617
2226,False,0.001,169,0,4,-7.14779739690204,-13.794659365106416,-0.500935428697665,0.01752955125777267,0.008735508906848617
2227,False,0.001,537,81,4,0.594112381433444,0.25707653741637365,0.9311482254505143,0.9997247931132541,0.008735508906848617
2228,False,0.001,63,68,4,3.433743878707431,2.9392107661762137,3.9282769912386484,1.0,0.008735508906848617
2229,False,0.001,138,0,4,-6.855382843548845,-13.503044543577468,-0.20772114352022264,0.021629146477866623,0.008735508906848617
2230,False,0.001,266,0,4,-7.802297551621299,-14.447861220975314,-1.156733882267286,0.010692498012086604,0.008735508906848617
2231,False,0.001,151,0,4,-6.985291060567104,-13.632577415185,-0.33800470594921084,0.019717189637869503,0.008735508906848617
2232,False,0.001,235,0,4,-7.623509684339886,-14.26937175049762,-0.9776476181821554,0.012278951735755328,0.008735508906848617
2233,False,0.001,167,0,4,-7.130619071747094,-13.777523676655402,-0.48371446683878805,0.017750539854484604,0.008735508906848617
2234,False,0.001,105,0,4,-6.461002321257692,-13.110034176318319,0.18802953380293186,0.028420095622283537,0.008735508906848617
2235,False,0.001,148,0,4,-6.956333672114635,-13.603700792932436,-0.3089665512968356,0.020130444693884697,0.008735508906848617
2236,False,0.001,359,90,4,1.327150144178836,0.993835495266021,1.660464793091651,0.999999999999997,0.008735508906848617
2237,False,0.001,652,0,4,-9.095844062719921,-15.74006849601449,-2.451619629425352,0.0036464888201973578,0.008735508906848617
2238,False,0.001,989,0,4,-9.696966372260988,-16.34087631904726,-3.053056425474715,0.0021140643411282634,0.008735508906848617
2239,False,0.001,89,0,4,-6.222414271965149,-12.872476126922628,0.4276475829923303,0.03333264008524994,0.008735508906848617
2240,False,0.001,104,0,4,-6.4471924499995,-13.096279396640817,0.2018944966418159,0.028686969243648663,0.008735508906848617
2241,False,0.001,351,0,4,-8.20238349398291,-14.847399364582108,-1.5573676233837146,0.007774917309865903,0.008735508906848617
2242,False,0.001,537,0,4,-8.815879274839698,-15.460301353562972,-2.1714571961164255,0.0046544290139087785,0.008735508906848617
2243,False,0.001,276,0,4,-7.855545724475709,-14.501027435090446,-1.2100640138609737,0.010255942296439002,0.008735508906848617
2244,False,0.001,58,0,4,-5.604398152893073,-12.258072309303554,1.0492760035174067,0.049381525736956644,0.008735508906848617
2245,False,0.001,6,0,4,-2.326207295032518,-9.069351247507223,4.416936657442186,0.24947714438821733,0.008735508906848617
2246,False,0.001,43,75,4,4.126494673897406,3.5854992398277723,4.667490107967041,1.0,0.008735508906848617
2247,False,0.001,276,0,4,-7.855545724475709,-14.501027435090446,-1.2100640138609737,0.010255942296439002,0.008735508906848617
2248,False,0.001,441,0,4,-8.531717456279626,-15.17638346469386,-1.8870514478653932,0.005924935564881717,0.008735508906848617
2249,False,0.001,185,0,4,-7.278322413346089,-13.9248764727005,-0.6317683539916787,0.01592602042826685,0.008735508906848617
2250,False,0.001,1481,81,4,-0.8695192143932566,-1.192167519668387,-0.5468709091181263,6.389276629992224e-08,0.008735508906848617
2251,False,0.001,118,0,4,-6.62944657656271,-13.277847201365192,0.018954048239771204,0.025328366470798835,0.008735508906848617
2252,False,0.001,190,0,4,-7.316802957618366,-13.963271429625452,-0.6703344856112814,0.015478009495415668,0.008735508906848617
2253,False,0.001,260,90,4,1.792670313309481,1.4468658342985106,2.1384747923204515,1.0,0.008735508906848617
2254,False,0.001,755,0,4,-9.307458248693248,-15.95155677298704,-2.663359724399456,0.00301967699463479,0.008735508906848617
2255,False,0.001,471,0,4,-8.62667240888714,-15.271251507960232,-1.9820933098140507,0.005469745374272361,0.008735508906848617
2256,False,0.001,1081,0,4,-9.825294383444566,-16.46915254742982,-3.1814362194593135,0.0018747613273480956,0.008735508906848617
2257,False,0.001,237,0,4,-7.63573760611865,-14.281578065358216,-0.9898971468790858,0.012164283834947387,0.008735508906848617
2258,False,0.001,175,0,4,-7.198138183495498,-13.844878088402442,-0.5513982785885547,0.01689544978304336,0.008735508906848617
2259,False,0.001,142,82,4,2.531085662709484,2.138890522288038,2.9232808031309303,1.0,0.008735508906848617
2260,False,0.001,122,0,4,-6.67755325991157,-13.325786720608399,-0.02931979921474248,0.02449907613898772,0.008735508906848617
2261,False,0.001,27,0,4,-4.500465926595378,-11.16604146094171,2.165109607750951,0.09286295286756241,0.008735508906848617
2262,False,0.001,1548,90,4,-0.7812967063752474,-1.0878750686430436,-0.4747183441074512,2.9440521986945356e-07,0.008735508906848617
2263,False,0.001,230,170,4,2.8873417030364497,2.601396445033127,3.1732869610397723,1.0,0.008735508906848617
2264,False,0.001,2049,159,4,-0.36457366035055216,-0.5972841829400231,-0.1318631377610813,0.0010682945798500265,0.008735508906848617
2265,False,0.001,257,0,4,-7.752633721682909,-14.398276606878259,-1.1069908364875607,0.011114180991673273,0.008735508906848617
2266,False,0.001,242,0,4,-7.665861526637891,-14.311649530970831,-1.020073522304953,0.011885752471345934,0.008735508906848617
2267,False,0.001,442,89,4,1.0109387303375559,0.6824350926672595,1.3394423680078522,0.9999999991882936,0.008735508906848617
2268,False,0.001,188,0,4,-7.30153368292333,-13.948035843610665,-0.6550315222359959,0.0156544688490321,0.008735508906848617
2269,False,0.001,388,96,4,1.3082080912071656,0.9859074496811924,1.630508732733139,0.9999999999999991,0.008735508906848617
2270,False,0.001,108,0,4,-6.501656074144795,-13.150528774843748,0.14721662655415724,0.027646465245988128,0.008735508906848617
2271,False,0.001,329,0,4,-8.108991426567817,-14.754121931592174,-1.4638609215434615,0.008384678968651693,0.008735508906848617
2272,False,0.001,1338,0,4,-10.133014061331087,-16.77676530195458,-3.4892628207075953,0.0013979652629582118,0.008735508906848617
2273,False,0.001,336,0,4,-8.139367940584314,-14.784460342758749,-1.494275538409882,0.008181890778508838,0.008735508906848617
2274,False,0.001,802,79,4,-0.020678754970386685,-0.3541061030188849,0.3127485930781114,0.4516259007224256,0.008735508906848617
2275,False,0.001,752,107,4,0.510027543003999,0.2179067607046939,0.802148325303304,0.999689181773091,0.008735508906848617
2276,False,0.001,156,78,4,2.323224874876689,1.9310949523825125,2.7153547973708654,1.0,0.008735508906848617
2277,False,0.001,348,0,4,-8.18999865789841,-14.835029307030513,-1.5449680087663102,0.007853464986038783,0.008735508906848617
2278,False,0.001,124,0,4,-6.701018133651442,-13.349172056076487,-0.05286421122640039,0.02410293671431163,0.008735508906848617
2279,False,0.001,254,89,4,1.8102323480800988,1.4619419525412187,2.158522743618979,1.0,0.008735508906848617
2280,False,0.001,629,0,4,-9.044029568340504,-15.688287749171636,-2.3997713875093734,0.0038167660482485433,0.008735508906848617
2281,False,0.001,32,0,4,-4.745818781822235,-11.407916088386834,1.9162785247423617,0.08132683039968525,0.008735508906848617
2282,False,0.001,316,0,4,-8.050822744994399,-14.696028490884991,-1.405616999103807,0.008785359654409297,0.008735508906848617
2283,False,0.001,481,0,4,-8.65698424486365,-15.301536783214539,-2.0124317065127633,0.005331133188026138,0.008735508906848617
2284,False,0.001,1586,84,4,-0.9158554893912104,-1.2324255014154375,-0.5992854773669835,7.127800349948643e-09,0.008735508906848617
2285,False,0.001,155,0,4,-7.023018387113557,-13.670201916326093,-0.37583485790102156,0.019189621019937042,0.008735508906848617
2286,False,0.001,538,89,4,0.7273606165293373,0.40380786461508084,1.0509133684435936,0.9999947371926912,0.008735508906848617
2287,False,0.001,131,0,4,-6.7802640735186595,-13.428158735326242,-0.1323694117110792,0.02280473062548427,0.008735508906848617
2288,False,0.001,124,0,4,-6.701018133651442,-13.349172056076487,-0.05286421122640039,0.02410293671431163,0.008735508906848617
2289,False,0.001,291,95,4,1.7081727037163836,1.3740690826762243,2.0422763247565427,1.0,0.008735508906848617
2290,False,0.001,380,0,4,-8.316921725974758,-14.96180676721219,-1.6720366847373285,0.007080660529174332,0.008735508906848617
2291,False,0.001,24,0,4,-4.330351519432125,-10.998708980426464,2.338005941562211,0.10154856549186897,0.008735508906848617
2292,False,0.001,74,0,4,-5.956033699198478,-12.607465607579059,0.6953982091821009,0.039625172506562834,0.008735508906848617
2293,False,0.001,15,0,4,-3.651301114123353,-10.334669636570066,3.0320674083233574,0.14213413597748037,0.008735508906848617
2294,False,0.001,486,0,4,-8.671904634800018,-15.316444302665525,-2.0273649669345133,0.005264059101780738,0.008735508906848617
2295,False,0.001,94,0,4,-6.30129616923972,-12.950998489515083,0.34840615103564243,0.031636151487534625,0.008735508906848617
2296,False,0.001,564,0,4,-8.886656395232228,-15.531024830132125,-2.242287960332331,0.004378512915649391,0.008735508906848617
2297,False,0.001,215,0,4,-7.495167745960984,-14.141267989188258,-0.8490675027337131,0.013540173564392854,0.008735508906848617
2298,False,0.001,179,0,4,-7.230748586134742,-13.877411661246102,-0.5840855110233836,0.01649525491739645,0.008735508906848617
2299,False,0.001,1607,88,4,-0.8676948993376037,-1.1772447149487368,-0.5581450837264708,1.9652255045521372e-08,0.008735508906848617
2300,False,0.001,84,0,4,-6.138968685649836,-12.78943286866649,0.5114954973668162,0.03520836077424805,0.008735508906848617
2301,False,0.001,864,83,4,-0.056826292816220744,-0.3817527249722251,0.26810013933978355,0.3658829070920889,0.008735508906848617
2302,False,0.001,102,0,4,-6.419169693991905,-13.068370063966366,0.23003067598255456,0.02923492879492473,0.008735508906848617
2303,False,0.001,131,0,4,-6.7802640735186595,-13.428158735326242,-0.1323694117110792,0.02280473062548427,0.008735508906848617
2304,False,0.001,639,229,4,1.8429147475443042,1.6252252053109317,2.0606042897776766,1.0,0.008735508906848617
2305,False,0.001,475,0,4,-8.638873673306925,-15.283442013893602,-1.9943053327202493,0.005413569708718313,0.008735508906848617
2306,False,0.001,140,0,4,-6.876146035792774,-13.523745453730044,-0.22854661785550778,0.021313408726888472,0.008735508906848617
2307,False,0.001,1083,159,4,0.5553328955153078,0.31526014618522374,0.7954056448453919,0.9999971028709032,0.008735508906848617
2308,False,0.001,228,0,4,-7.57987686143456,-14.22581753677937,-0.9339361860897508,0.012695797440209988,0.008735508906848617
2309,False,0.001,892,76,4,-0.23000120069157326,-0.5678858178605215,0.10788341647737493,0.09107477750795612,0.008735508906848617
2310,False,0.001,82,0,4,-6.104190442828873,-12.75482929232697,0.5464484066692217,0.03601535676925105,0.008735508906848617
2311,False,0.001,169,0,4,-7.14779739690204,-13.794659365106416,-0.500935428697665,0.01752955125777267,0.008735508906848617
2312,False,0.001,654,0,4,-9.100262947018138,-15.744484557919591,-2.4560413361166855,0.0036322875867365045,0.008735508906848617
2313,False,0.001,412,0,4,-8.433575904002723,-15.07833795526098,-1.7888138527444664,0.006430428303041635,0.008735508906848617
2314,False,0.001,718,0,4,-9.234962346851235,-15.879101943091674,-2.5908227506107977,0.003222537383260171,0.008735508906848617
2315,False,0.001,136,0,4,-6.834316461037716,-13.482042274775813,-0.18659064729961994,0.021953533418229032,0.008735508906848617
2316,False,0.001,546,0,4,-8.839859530788566,-15.48426313876007,-2.1954559228170627,0.00455925334896623,0.008735508906848617
2317,False,0.001,686,98,4,0.5157621578434878,0.2104359678148749,0.8210883478721006,0.9995348587337687,0.008735508906848617
2318,False,0.001,413,72,4,0.8029250756874703,0.4417982955189422,1.1640518558559982,0.9999934300147958,0.008735508906848617
2319,False,0.001,534,0,4,-8.807796453794714,-15.452224827789273,-2.163368079800156,0.004686906503396426,0.008735508906848617
2320,False,0.001,173,87,4,2.331570436342405,1.95993125676305,2.70320961592176,1.0,0.008735508906848617
2321,False,0.001,739,80,4,0.11550827355430554,-0.21729451806602296,0.4483110651746339,0.751829723610494,0.008735508906848617
2322,False,0.001,797,72,4,-0.14556581041768699,-0.49353695049129265,0.20240532965591854,0.20613474954697597,0.008735508906848617
2323,False,0.001,391,0,4,-8.358094268164798,-15.00293476100498,-1.7132537753246195,0.006844818242091155,0.008735508906848617
2324,False,0.001,462,81,4,0.8111553311032567,0.4705521292396408,1.1517585329668725,0.999998477085309,0.008735508906848617
2325,True,0.02,1058,1879,4,4.152154096506854,4.043670510398879,4.26063768261483,1.0,0.008735508906848617
2326,True,0.02,54,76,4,3.8167842228167452,3.313446056047386,4.320122389586104,1.0,0.008735508906848617
2327,False,0.001,373,255,4,2.774775391486195,2.54509693322808,3.00445384974431,1.0,0.008735508906848617
2328,False,0.001,200,0,4,-7.390815378851163,-14.037125513305643,-0.7445052443966844,0.014646719554045395,0.008735508906848617
2329,False,0.001,71,153,4,4.431485552659052,4.025424424384312,4.837546680933793,1.0,0.008735508906848617
2330,False,0.001,175,0,4,-7.198138183495498,-13.844878088402442,-0.5513982785885547,0.01689544978304336,0.008735508906848617
2331,False,0.001,826,0,4,-9.43712856041413,-16.081158575741398,-2.793098545086865,0.002685333815448665,0.008735508906848617
2332,False,0.001,92,0,4,-6.270259023297881,-12.920100468696399,0.37958242210063453,0.032294918941061734,0.008735508906848617
2333,False,0.001,456,0,4,-8.579976006559896,-15.224597130918175,-1.9353548822016178,0.005689557800852896,0.008735508906848617
2334,False,0.001,333,0,4,-8.126427671721975,-14.771536207544056,-1.481319135899895,0.00826774433260824,0.008735508906848617
2335,False,0.001,197,0,4,-7.3690075819605285,-14.015363529946468,-0.722651633974591,0.014887565695007487,0.008735508906848617
2336,False,0.001,34,0,4,-4.8333588086390495,-11.494351084184856,1.8276334669067547,0.07748527633569591,0.008735508906848617
2337,False,0.001,392,82,4,1.0659206933695777,0.7225597541229509,1.4092816326162045,0.9999999994155799,0.008735508906848617
2338,False,0.001,332,0,4,-8.122088326759856,-14.767202305255442,-1.4769743482642737,0.008296710964913356,0.008735508906848617
2339,False,0.001,52,0,4,-5.446770473976795,-12.101641093276072,1.208100145322482,0.05433944909020949,0.008735508906848617
2340,False,0.001,310,0,4,-8.023163632304561,-14.66840623305127,-1.377921031557853,0.008981707905881153,0.008735508906848617
