compound_id,is_hit,true_capture_prob,input_count,selected_count,scaffold_id
1915,False,0.001,21,0,3
1916,False,0.001,9,0,3
1917,False,0.001,933,83,3
1918,False,0.001,226,0,3
1919,False,0.001,129,0,3
1920,False,0.001,137,0,3
1921,False,0.001,138,0,3
1922,False,0.001,297,0,3
1923,False,0.001,20,0,3
1924,False,0.001,920,0,3
1925,False,0.001,353,291,3
1926,False,0.001,452,0,3
1927,False,0.001,404,0,3
1928,False,0.001,361,88,3
1929,False,0.001,128,0,3
1930,False,0.001,959,86,3
1931,False,0.001,7,0,3
1932,False,0.001,618,0,3
1933,False,0.001,319,0,3
1934,False,0.001,2,0,3
1935,False,0.001,71,0,3
1936,False,0.001,881,81,3
1937,False,0.001,740,93,3
1938,False,0.001,249,76,3
1939,False,0.001,864,79,3
1940,False,0.001,367,0,3
1941,False,0.001,497,182,3
1942,False,0.001,21,0,3
1943,False,0.001,957,0,3
1944,False,0.001,107,0,3
1945,False,0.001,176,0,3
1946,False,0.001,449,0,3
1947,False,0.001,217,0,3
1948,False,0.001,372,0,3
1949,False,0.001,484,91,3
1950,False,0.001,693,76,3
1951,False,0.001,200,0,3
1952,False,0.001,502,76,3
1953,False,0.001,98,0,3
1954,False,0.001,364,0,3
1955,False,0.001,149,0,3
1956,False,0.001,127,0,3
1957,False,0.001,99,0,3
1958,False,0.001,18,0,3
1959,False,0.001,152,0,3
1960,False,0.001,167,0,3
1961,False,0.001,92,0,3
1962,False,0.001,436,0,3
1963,False,0.001,221,0,3
1964,False,0.001,280,0,3
1965,False,0.001,4,0,3
1966,False,0.001,806,99,3
1967,False,0.001,1312,186,3
1968,False,0.001,520,0,3
1969,False,0.001,897,0,3
1970,False,0.001,195,0,3
1971,False,0.001,114,0,3
1972,False,0.001,794,101,3
1973,False,0.001,1422,177,3
1974,False,0.001,81,0,3
1975,False,0.001,134,0,3
1976,False,0.001,11,0,3
1977,False,0.001,1797,72,3
1978,False,0.001,261,0,3
1979,False,0.001,12,0,3
1980,False,0.001,571,80,3
1981,False,0.001,581,81,3
1982,False,0.001,4,0,3
1983,False,0.001,614,0,3
1984,False,0.001,110,0,3
1985,False,0.001,306,0,3
1986,False,0.001,253,0,3
1987,False,0.001,414,86,3
1988,False,0.001,363,0,3
1989,False,0.001,20,0,3
1990,False,0.001,28,0,3
1991,False,0.001,1720,81,3
1992,False,0.001,98,0,3
1993,False,0.001,434,0,3
1994,False,0.001,348,156,3
1995,False,0.001,249,0,3
1996,False,0.001,1031,0,3
1997,False,0.001,707,87,3
1998,False,0.001,144,0,3
1999,False,0.001,87,0,3
2000,False,0.001,111,0,4
2001,False,0.001,434,0,4
2002,False,0.001,92,0,4
2003,False,0.001,5,0,4
2004,False,0.001,70,0,4
2005,False,0.001,79,0,4
2006,False,0.001,593,82,4
2007,False,0.001,325,66,4
2008,False,0.001,56,0,4
2009,False,0.001,108,0,4
2010,False,0.001,303,0,4
2011,False,0.001,431,0,4
2012,False,0.001,1575,81,4
2013,False,0.001,178,0,4
2014,False,0.001,327,0,4
2015,False,0.001,368,0,4
2016,False,0.001,571,69,4
2017,False,0.001,432,0,4
2018,False,0.001,139,0,4
2019,False,0.001,487,92,4
2020,False,0.001,23,0,4
2021,False,0.001,214,0,4
2022,False,0.001,115,81,4
2023,False,0.001,527,0,4
2024,False,0.001,169,0,4
2025,False,0.001,109,0,4
2026,False,0.001,366,94,4
2027,False,0.001,389,77,4
2028,False,0.001,219,0,4
2029,False,0.001,399,0,4
2030,False,0.001,1046,167,4
2031,False,0.001,378,0,4
2032,False,0.001,512,0,4
2033,False,0.001,1299,0,4
2034,False,0.001,968,92,4
2035,False,0.001,401,0,4
2036,False,0.001,350,0,4
2037,False,0.001,752,0,4
2038,False,0.001,126,0,4
2039,False,0.001,1368,188,4
2040,False,0.001,19,0,4
2041,False,0.001,232,0,4
2042,False,0.001,465,99,4
2043,False,0.001,830,0,4
2044,False,0.001,51,0,4
2045,False,0.001,692,0,4
2046,False,0.001,376,0,4
2047,False,0.001,355,0,4
2048,False,0.001,305,0,4
2049,False,0.001,80,0,4
2050,False,0.001,19,0,4
2051,False,0.001,501,0,4
2052,False,0.001,579,112,4
2053,False,0.001,333,79,4
2054,False,0.001,14,0,4
2055,False,0.001,1370,85,4
2056,False,0.001,335,80,4
2057,False,0.001,859,76,4
2058,False,0.001,1992,95,4
2059,False,0.001,11,0,4
2060,False,0.001,98,0,4
2061,False,0.001,764,0,4
2062,False,0.001,599,167,4
2063,False,0.001,496,161,4
2064,False,0.001,920,0,4
2065,False,0.001,713,92,4
2066,False,0.001,176,90,4
2067,False,0.001,544,0,4
2068,False,0.001,313,75,4
2069,False,0.001,138,0,4
2070,False,0.001,563,0,4
2071,False,0.001,55,0,4
2072,False,0.001,178,0,4
2073,False,0.001,262,0,4
2074,False,0.001,84,0,4
2075,False,0.001,365,0,4
2076,False,0.001,58,0,4
2077,False,0.001,90,0,4
2078,False,0.001,417,92,4
2079,False,0.001,1457,254,4
2080,False,0.001,10,0,4
2081,False,0.001,229,0,4
2082,False,0.001,191,0,4
2083,False,0.001,23,0,4
2084,False,0.001,121,77,4
2085,False,0.001,1057,0,4
2086,False,0.001,50,82,4
2087,False,0.001,1776,0,4
2088,False,0.001,370,0,4
2089,False,0.001,126,0,4
2090,False,0.001,1033,337,4
2091,False,0.001,1424,85,4
2092,False,0.001,3130,287,4
2093,False,0.001,132,0,4
2094,False,0.001,15,0,4
2095,False,0.001,786,87,4
2096,False,0.001,1109,74,4
2097,False,0.001,74,0,4
2098,False,0.001,52,0,4
2099,False,0.001,534,0,4
2100,False,0.001,178,0,4
2101,False,0.001,286,0,4
2102,False,0.001,195,0,4
2103,False,0.001,237,0,4
2104,False,0.001,236,0,4
2105,False,0.001,128,0,4
2106,False,0.001,34,0,4
2107,False,0.001,1329,177,4
2108,False,0.001,5,0,4
2109,False,0.001,551,0,4
2110,False,0.001,930,0,4
2111,False,0.001,673,198,4
2112,False,0.001,181,0,4
2113,False,0.001,371,0,4
2114,False,0.001,505,162,4
2115,False,0.001,616,243,4
2116,False,0.001,213,76,4
2117,False,0.001,138,0,4
2118,False,0.001,1029,90,4
2119,False,0.001,731,73,4
2120,False,0.001,228,0,4
2121,False,0.001,152,76,4
2122,False,0.001,381,0,4
2123,False,0.001,1170,170,4
2124,False,0.001,190,89,4
2125,False,0.001,1382,87,4
2126,False,0.001,75,0,4
2127,False,0.001,468,92,4
2128,False,0.001,37,0,4
2129,False,0.001,251,0,4
2130,False,0.001,37,0,4
2131,False,0.001,174,0,4
2132,False,0.001,97,0,4
2133,False,0.001,44,0,4
2134,False,0.001,338,0,4
2135,False,0.001,210,0,4
2136,False,0.001,990,142,4
2137,False,0.001,57,0,4
2138,False,0.001,248,85,4
2139,False,0.001,668,0,4
2140,False,0.001,123,0,4
2141,False,0.001,561,0,4
2142,False,0.001,1710,234,4
2143,False,0.001,488,97,4
2144,False,0.001,631,0,4
2145,False,0.001,493,0,4
2146,False,0.001,333,0,4
2147,False,0.001,34,0,4
2148,False,0.001,100,0,4
2149,False,0.001,333,0,4
2150,False,0.001,336,105,4
2151,False,0.001,706,91,4
2152,False,0.001,1,0,4
2153,False,0.001,243,0,4
2154,False,0.001,136,0,4
2155,False,0.001,150,0,4
2156,False,0.001,334,0,4
2157,False,0.001,632,0,4
2158,False,0.001,114,0,4
2159,False,0.001,305,0,4
2160,False,0.001,39,0,4
2161,False,0.001,96,0,4
2162,False,0.001,1385,321,4
2163,False,0.001,43,0,4
2164,False,0.001,464,80,4
2165,False,0.001,318,0,4
2166,False,0.001,324,81,4
2167,False,0.001,650,0,4
2168,False,0.001,77,0,4
2169,False,0.001,95,0,4
2170,False,0.001,437,0,4
2171,False,0.001,95,0,4
2172,False,0.001,103,0,4
2173,False,0.001,404,81,4
2174,False,0.001,530,82,4
2175,False,0.001,71,0,4
2176,False,0.001,9,0,4
2177,False,0.001,294,0,4
2178,False,0.001,88,0,4
2179,False,0.001,468,84,4
2180,False,0.001,99,74,4
2181,False,0.001,238,86,4
2182,False,0.001,38,0,4
2183,False,0.001,99,0,4
2184,False,0.001,928,0,4
2185,False,0.001,1069,0,4
2186,False,0.001,309,0,4
2187,False,0.001,437,0,4
2188,False,0.001,248,0,4
2189,False,0.001,253,0,4
2190,False,0.001,128,0,4
2191,False,0.001,309,109,4
2192,False,0.001,11,0,4
2193,False,0.001,4,0,4
2194,False,0.001,567,0,4
2195,False,0.001,338,0,4
2196,False,0.001,350,0,4
2197,False,0.001,101,0,4
2198,False,0.001,329,0,4
2199,False,0.001,418,0,4
2200,False,0.001,97,0,4
2201,False,0.001,782,330,4
2202,False,0.001,1001,0,4
2203,False,0.001,243,0,4
2204,False,0.001,442,0,4
2205,False,0.001,224,0,4
2206,False,0.001,135,0,4
2207,False,0.001,278,109,4
2208,False,0.001,90,0,4
2209,False,0.001,526,0,4
2210,False,0.001,3,0,4
2211,False,0.001,2,0,4
2212,False,0.001,385,0,4
2213,False,0.001,153,0,4
2214,False,0.001,1038,180,4
2215,True,0.02,449,687,4
2216,False,0.001,481,0,4
2217,False,0.001,1077,93,4
2218,False,0.001,84,0,4
2219,False,0.001,430,163,4
2220,False,0.001,777,81,4
2221,False,0.001,2296,351,4
2222,False,0.001,15,0,4
2223,True,0.02,41,0,4
2224,False,0.001,64,0,4
2225,False,0.001,160,0,4
2226,False,0.001,169,0,4
2227,False,0.001,537,81,4
2228,False,0.001,63,68,4
2229,False,0.001,138,0,4
2230,False,0.001,266,0,4
2231,False,0.001,151,0,4
2232,False,0.001,235,0,4
2233,False,0.001,167,0,4
2234,False,0.001,105,0,4
2235,False,0.001,148,0,4
2236,False,0.001,359,90,4
2237,False,0.001,652,0,4
2238,False,0.001,989,0,4
2239,False,0.001,89,0,4
2240,False,0.001,104,0,4
2241,False,0.001,351,0,4
2242,False,0.001,537,0,4
2243,False,0.001,276,0,4
2244,False,0.001,58,0,4
2245,False,0.001,6,0,4
2246,False,0.001,43,75,4
2247,False,0.001,276,0,4
2248,False,0.001,441,0,4
2249,False,0.001,185,0,4
2250,False,0.001,1481,81,4
2251,False,0.001,118,0,4
2252,False,0.001,190,0,4
2253,False,0.001,260,90,4
2254,False,0.001,755,0,4
2255,False,0.001,471,0,4
2256,False,0.001,1081,0,4
2257,False,0.001,237,0,4
2258,False,0.001,175,0,4
2259,False,0.001,142,82,4
2260,False,0.001,122,0,4
2261,False,0.001,27,0,4
2262,False,0.001,1548,90,4
2263,False,0.001,230,170,4
2264,False,0.001,2049,159,4
2265,False,0.001,257,0,4
2266,False,0.001,242,0,4
2267,False,0.001,442,89,4
2268,False,0.001,188,0,4
2269,False,0.001,388,96,4
2270,False,0.001,108,0,4
2271,False,0.001,329,0,4
2272,False,0.001,1338,0,4
2273,False,0.001,336,0,4
2274,False,0.001,802,79,4
2275,False,0.001,752,107,4
2276,False,0.001,156,78,4
2277,False,0.001,348,0,4
2278,False,0.001,124,0,4
2279,False,0.001,254,89,4
2280,False,0.001,629,0,4
2281,False,0.001,32,0,4
2282,False,0.001,316,0,4
2283,False,0.001,481,0,4
2284,False,0.001,1586,84,4
2285,False,0.001,155,0,4
2286,False,0.001,538,89,4
2287,False,0.001,131,0,4
2288,False,0.001,124,0,4
2289,False,0.001,291,95,4
2290,False,0.001,380,0,4
2291,False,0.001,24,0,4
2292,False,0.001,74,0,4
2293,False,0.001,15,0,4
2294,False,0.001,486,0,4
2295,False,0.001,94,0,4
2296,False,0.001,564,0,4
2297,False,0.001,215,0,4
2298,False,0.001,179,0,4
2299,False,0.001,1607,88,4
2300,False,0.001,84,0,4
2301,False,0.001,864,83,4
2302,False,0.001,102,0,4
2303,False,0.001,131,0,4
2304,False,0.001,639,229,4
2305,False,0.001,475,0,4
2306,False,0.001,140,0,4
2307,False,0.001,1083,159,4
2308,False,0.001,228,0,4
2309,False,0.001,892,76,4
2310,False,0.001,82,0,4
2311,False,0.001,169,0,4
2312,False,0.001,654,0,4
2313,False,0.001,412,0,4
2314,False,0.001,718,0,4
2315,False,0.001,136,0,4
2316,False,0.001,546,0,4
2317,False,0.001,686,98,4
2318,False,0.001,413,72,4
2319,False,0.001,534,0,4
2320,False,0.001,173,87,4
2321,False,0.001,739,80,4
2322,False,0.001,797,72,4
2323,False,0.001,391,0,4
2324,False,0.001,462,81,4
2325,True,0.02,1058,1879,4
2326,True,0.02,54,76,4
2327,False,0.001,373,255,4
2328,False,0.001,200,0,4
2329,False,0.001,71,153,4
2330,False,0.001,175,0,4
2331,False,0.001,826,0,4
2332,False,0.001,92,0,4
2333,False,0.001,456,0,4
2334,False,0.001,333,0,4
2335,False,0.001,197,0,4
2336,False,0.001,34,0,4
2337,False,0.001,392,82,4
2338,False,0.001,332,0,4
2339,False,0.001,52,0,4
2340,False,0.001,310,0,4
2341,False,0.001,297,0,4
2342,False,0.001,241,0,4
2343,False,0.001,1278,0,4
2344,False,0.001,809,0,4
2345,False,0.001,2314,63,4
2346,False,0.001,37,0,4
2347,False,0.001,18,0,4
2348,False,0.001,254,0,4
2349,False,0.001,3091,252,4
2350,False,0.001,777,102,4
2351,False,0.001,406,0,4
2352,False,0.001,747,0,4
2353,False,0.001,286,0,4
2354,False,0.001,254,0,4
2355,False,0.001,57,0,4
2356,False,0.001,58,73,4
2357,False,0.001,584,279,4
2358,False,0.001,147,0,4
2359,False,0.001,23,0,4
2360,False,0.001,27,0,4
2361,False,0.001,28,0,4
2362,False,0.001,715,0,4
2363,False,0.001,288,0,4
2364,False,0.001,192,0,4
2365,False,0.001,254,0,4
2366,False,0.001,246,0,4
2367,False,0.001,34,84,4
2368,False,0.001,349,0,4
2369,False,0.001,443,0,4
2370,False,0.001,384,0,4
2371,False,0.001,184,0,4
2372,False,0.001,2,0,4
2373,False,0.001,193,0,4
2374,False,0.001,963,104,4
2375,False,0.001,573,88,4
2376,False,0.001,308,0,4
2377,False,0.001,728,276,4
2378,False,0.001,694,0,4
2379,False,0.001,76,0,4
2380,True,0.02,378,966,4
2381,False,0.001,1445,0,4
2382,False,0.001,199,0,4
2383,False,0.001,174,0,4
2384,False,0.001,102,0,4
2385,False,0.001,1271,0,4
2386,False,0.001,786,87,4
2387,False,0.001,198,0,4
2388,False,0.001,502,0,4
2389,False,0.001,1212,0,4
2390,False,0.001,1380,354,4
2391,False,0.001,31,0,4
2392,False,0.001,181,0,4
2393,False,0.001,1102,0,4
2394,False,0.001,234,0,4
2395,False,0.001,57,0,4
2396,False,0.001,519,85,4
2397,False,0.001,19,0,4
2398,False,0.001,1733,0,4
2399,False,0.001,527,0,4
2400,False,0.001,2479,169,4
2401,False,0.001,59,0,4
2402,False,0.001,418,0,4
2403,False,0.001,121,0,4
2404,False,0.001,369,89,4
2405,False,0.001,308,0,4
2406,False,0.001,74,0,4
2407,False,0.001,119,0,4
2408,False,0.001,2,0,4
2409,False,0.001,79,0,4
2410,False,0.001,310,0,4
2411,False,0.001,95,0,4
2412,False,0.001,3,0,4
2413,False,0.001,220,92,4
2414,False,0.001,121,0,4
2415,False,0.001,234,0,4
2416,False,0.001,931,80,4
2417,False,0.001,314,176,4
2418,False,0.001,155,0,4
2419,False,0.001,119,0,4
2420,False,0.001,996,0,4
2421,False,0.001,57,0,4
2422,False,0.001,443,0,4
2423,False,0.001,158,0,4
2424,False,0.001,773,0,4
2425,False,0.001,96,160,4
2426,False,0.001,746,0,4
2427,False,0.001,98,0,4
2428,False,0.001,735,112,4
2429,False,0.001,106,0,4
2430,False,0.001,483,0,4
2431,False,0.001,217,0,4
2432,False,0.001,249,85,4
2433,False,0.001,267,0,4
2434,False,0.001,54,0,4
2435,False,0.001,2252,162,4
2436,False,0.001,398,70,4
2437,False,0.001,131,0,4
2438,False,0.001,169,0,4
2439,False,0.001,412,0,4
2440,False,0.001,348,0,4
2441,False,0.001,617,0,4
2442,False,0.001,191,88,4
2443,False,0.001,257,0,4
2444,False,0.001,1311,0,4
2445,False,0.001,566,71,4
2446,False,0.001,423,0,4
2447,False,0.001,324,0,4
2448,False,0.001,164,0,4
2449,False,0.001,1758,151,4
2450,False,0.001,222,0,4
2451,False,0.001,793,193,4
2452,False,0.001,961,78,4
2453,False,0.001,101,94,4
2454,False,0.001,172,0,4
2455,False,0.001,186,0,4
2456,False,0.001,78,0,4
2457,False,0.001,485,0,4
2458,False,0.001,236,0,4
2459,False,0.001,208,0,4
2460,False,0.001,79,0,4
2461,False,0.001,57,0,4
2462,False,0.001,227,0,4
2463,False,0.001,177,0,4
2464,False,0.001,69,0,4
2465,False,0.001,661,0,4
2466,False,0.001,700,175,4
2467,False,0.001,576,82,4
2468,False,0.001,327,73,4
2469,False,0.001,856,0,4
2470,False,0.001,19,0,4
2471,False,0.001,547,0,4
2472,False,0.001,315,0,4
2473,False,0.001,153,87,4
2474,False,0.001,1189,167,4
2475,False,0.001,55,0,4
2476,False,0.001,38,80,4
2477,False,0.001,504,0,4
2478,False,0.001,536,94,4
2479,False,0.001,260,92,4
2480,False,0.001,255,0,4
2481,True,0.02,353,598,4
2482,False,0.001,791,183,4
2483,False,0.001,381,90,4
2484,False,0.001,48,0,4
2485,False,0.001,128,72,4
2486,False,0.001,862,0,4
2487,False,0.001,417,0,4
2488,False,0.001,244,77,4
2489,False,0.001,20,0,4
2490,False,0.001,7,0,4
2491,False,0.001,24,0,4
2492,False,0.001,292,0,4
2493,False,0.001,748,0,4
2494,False,0.001,415,0,4
2495,False,0.001,81,0,4
2496,False,0.001,608,79,4
2497,False,0.001,7,0,4
2498,False,0.001,777,0,4
2499,False,0.001,1030,72,4
2500,False,0.001,39,0,5
2501,False,0.001,100,0,5
2502,False,0.001,1,0,5
2503,False,0.001,20,0,5
2504,False,0.001,155,0,5
2505,False,0.001,246,0,5
2506,False,0.001,75,0,5
2507,False,0.001,723,88,5
2508,False,0.001,384,83,5
2509,False,0.001,28,0,5
2510,False,0.001,147,0,5
2511,False,0.001,251,80,5
2512,True,0.02,10,0,5
2513,False,0.001,172,0,5
2514,False,0.001,988,0,5
2515,False,0.001,185,0,5
2516,False,0.001,421,0,5
2517,False,0.001,685,85,5
2518,False,0.001,384,0,5
2519,False,0.001,619,168,5
2520,False,0.001,123,0,5
2521,False,0.001,20,0,5
2522,False,0.001,23,88,5
2523,False,0.001,500,83,5
2524,False,0.001,40,0,5
2525,False,0.001,43,0,5
2526,False,0.001,187,0,5
2527,False,0.001,333,91,5
2528,False,0.001,432,95,5
2529,False,0.001,24,0,5
2530,False,0.001,128,0,5
2531,False,0.001,62,0,5
2532,False,0.001,18,0,5
2533,False,0.001,113,0,5
2534,False,0.001,18,0,5
2535,False,0.001,290,0,5
2536,False,0.001,258,0,5
2537,False,0.001,303,79,5
2538,True,0.02,93,266,5
2539,False,0.001,632,0,5
2540,False,0.001,220,0,5
2541,False,0.001,746,0,5
2542,False,0.001,178,0,5
2543,False,0.001,235,0,5
2544,False,0.001,141,0,5
2545,False,0.001,232,0,5
2546,False,0.001,3,0,5
2547,False,0.001,46,0,5
2548,False,0.001,97,0,5
2549,False,0.001,81,0,5
2550,False,0.001,310,0,5
2551,False,0.001,481,81,5
2552,False,0.001,76,0,5
2553,False,0.001,85,0,5
2554,False,0.001,304,78,5
2555,False,0.001,132,0,5
2556,False,0.001,49,0,5
2557,False,0.001,954,0,5
2558,False,0.001,486,100,5
2559,False,0.001,540,84,5
2560,False,0.001,233,0,5
2561,False,0.001,74,0,5
2562,False,0.001,344,0,5
2563,False,0.001,98,0,5
2564,False,0.001,11,0,5
2565,False,0.001,220,0,5
2566,False,0.001,150,0,5
2567,False,0.001,225,194,5
2568,False,0.001,802,0,5
2569,False,0.001,165,0,5
2570,False,0.001,507,89,5
2571,False,0.001,414,0,5
2572,False,0.001,136,0,5
2573,False,0.001,121,0,5
2574,False,0.001,644,89,5
2575,False,0.001,1680,74,5
2576,False,0.001,827,0,5
2577,False,0.001,864,0,5
2578,False,0.001,239,0,5
2579,False,0.001,202,0,5
2580,False,0.001,83,0,5
2581,False,0.001,367,79,5
2582,False,0.001,59,0,5
2583,False,0.001,552,0,5
2584,False,0.001,188,0,5
2585,False,0.001,52,0,5
2586,False,0.001,138,0,5
2587,False,0.001,381,0,5
2588,False,0.001,505,80,5
2589,False,0.001,299,0,5
2590,False,0.001,909,85,5
2591,False,0.001,1637,81,5
2592,False,0.001,105,0,5
2593,False,0.001,807,0,5
2594,False,0.001,118,0,5
2595,False,0.001,212,0,5
2596,False,0.001,95,0,5
2597,False,0.001,223,0,5
2598,False,0.001,251,90,5
2599,False,0.001,147,0,5
2600,False,0.001,1602,87,5
2601,False,0.001,705,164,5
2602,False,0.001,41,0,5
2603,False,0.001,26,0,5
2604,False,0.001,5,0,5
2605,False,0.001,533,0,5
2606,False,0.001,113,0,5
2607,False,0.001,940,0,5
2608,False,0.001,375,75,5
2609,False,0.001,523,148,5
2610,False,0.001,70,0,5
2611,False,0.001,307,0,5
2612,False,0.001,2,0,5
2613,False,0.001,655,73,5
2614,False,0.001,456,0,5
2615,False,0.001,177,0,5
2616,False,0.001,55,0,5
2617,False,0.001,300,0,5
2618,False,0.001,317,0,5
2619,False,0.001,398,0,5
2620,False,0.001,117,0,5
2621,False,0.001,368,0,5
2622,False,0.001,363,0,5
2623,False,0.001,302,90,5
2624,False,0.001,1471,0,5
2625,False,0.001,527,99,5
2626,False,0.001,485,0,5
2627,False,0.001,383,0,5
2628,False,0.001,1107,102,5
2629,False,0.001,341,93,5
2630,False,0.001,557,73,5
2631,False,0.001,22,0,5
2632,False,0.001,129,0,5
2633,False,0.001,1527,101,5
2634,False,0.001,31,0,5
2635,False,0.001,60,0,5
2636,False,0.001,565,0,5
2637,False,0.001,423,0,5
2638,False,0.001,63,0,5
2639,False,0.001,688,174,5
2640,False,0.001,431,86,5
2641,False,0.001,121,81,5
2642,False,0.001,997,0,5
2643,False,0.001,75,0,5
2644,False,0.001,106,0,5
2645,False,0.001,66,0,5
2646,False,0.001,354,0,5
2647,False,0.001,1343,160,5
2648,False,0.001,1579,168,5
2649,False,0.001,5,0,5
2650,False,0.001,16,0,5
2651,False,0.001,177,0,5
2652,False,0.001,389,0,5
2653,False,0.001,223,0,5
2654,False,0.001,584,0,5
2655,False,0.001,1087,248,5
2656,False,0.001,642,261,5
2657,False,0.001,340,0,5
2658,False,0.001,3,0,5
2659,False,0.001,59,0,5
2660,False,0.001,1585,0,5
2661,False,0.001,685,0,5
2662,False,0.001,108,0,5
2663,False,0.001,183,0,5
2664,False,0.001,54,0,5
2665,False,0.001,555,178,5
2666,False,0.001,148,0,5
2667,False,0.001,355,0,5
2668,False,0.001,119,0,5
2669,False,0.001,111,0,5
2670,False,0.001,887,69,5
2671,False,0.001,279,0,5
2672,False,0.001,203,0,5
2673,False,0.001,236,0,5
2674,False,0.001,372,89,5
2675,False,0.001,154,0,5
2676,False,0.001,1788,95,5
2677,False,0.001,53,0,5
2678,False,0.001,345,0,5
2679,False,0.001,572,0,5
2680,False,0.001,342,0,5
2681,False,0.001,257,0,5
2682,False,0.001,49,0,5
2683,False,0.001,23,0,5
2684,False,0.001,312,0,5
2685,False,0.001,37,81,5
2686,False,0.001,262,0,5
2687,False,0.001,83,0,5
2688,False,0.001,512,0,5
2689,False,0.001,102,82,5
2690,False,0.001,604,0,5
2691,False,0.001,56,0,5
2692,False,0.001,288,0,5
2693,False,0.001,219,0,5
2694,False,0.001,537,100,5
2695,False,0.001,610,0,5
2696,False,0.001,928,72,5
2697,False,0.001,478,0,5
2698,False,0.001,110,0,5
2699,False,0.001,1421,272,5
2700,False,0.001,2005,90,5
2701,False,0.001,1001,0,5
2702,False,0.001,463,116,5
2703,False,0.001,148,0,5
2704,False,0.001,448,0,5
2705,False,0.001,891,86,5
2706,False,0.001,160,0,5
2707,False,0.001,354,0,5
2708,False,0.001,59,102,5
2709,False,0.001,39,0,5
2710,False,0.001,248,0,5
2711,False,0.001,31,0,5
2712,False,0.001,88,0,5
2713,False,0.001,120,0,5
2714,False,0.001,633,0,5
2715,False,0.001,684,0,5
2716,False,0.001,512,86,5
2717,False,0.001,184,91,5
2718,False,0.001,386,0,5
2719,False,0.001,95,0,5
2720,False,0.001,27,0,5
2721,False,0.001,365,82,5
2722,False,0.001,89,0,5
2723,False,0.001,191,0,5
2724,False,0.001,428,92,5
2725,False,0.001,637,78,5
2726,False,0.001,183,70,5
2727,False,0.001,367,76,5
2728,False,0.001,365,69,5
2729,False,0.001,52,0,5
2730,False,0.001,15,0,5
2731,False,0.001,203,0,5
2732,False,0.001,293,0,5
2733,False,0.001,77,0,5
2734,False,0.001,95,0,5
2735,False,0.001,214,0,5
2736,False,0.001,193,0,5
2737,False,0.001,1450,191,5
2738,False,0.001,31,0,5
2739,False,0.001,638,0,5
2740,False,0.001,458,0,5
2741,False,0.001,118,0,5
2742,False,0.001,1857,177,5
2743,False,0.001,287,0,5
2744,False,0.001,827,86,5
2745,False,0.001,27,0,5
2746,False,0.001,134,0,5
2747,False,0.001,1149,0,5
2748,False,0.001,1758,351,5
2749,False,0.001,151,0,5
2750,False,0.001,1181,0,5
2751,False,0.001,41,0,5
2752,False,0.001,14,0,5
2753,False,0.001,183,93,5
2754,False,0.001,255,0,5
2755,False,0.001,388,93,5
2756,False,0.001,55,0,5
2757,True,0.02,982,2254,5
2758,False,0.001,807,155,5
2759,False,0.001,774,163,5
2760,False,0.001,1006,0,5
2761,False,0.001,229,0,5
2762,False,0.001,33,0,5
2763,False,0.001,283,0,5
2764,False,0.001,72,88,5
2765,False,0.001,92,0,5
2766,False,0.001,229,0,5
2767,False,0.001,450,0,5
2768,False,0.001,524,0,5
2769,False,0.001,210,0,5
2770,False,0.001,490,0,5
2771,False,0.001,1268,75,5
2772,False,0.001,1317,0,5
2773,False,0.001,502,0,5
2774,False,0.001,544,0,5
2775,False,0.001,387,79,5
2776,False,0.001,396,101,5
2777,False,0.001,563,0,5
2778,False,0.001,317,79,5
2779,False,0.001,90,0,5
2780,False,0.001,67,0,5
2781,False,0.001,246,0,5
2782,False,0.001,1379,186,5
2783,False,0.001,449,0,5
2784,False,0.001,38,0,5
2785,False,0.001,867,98,5
2786,False,0.001,17,0,5
2787,False,0.001,416,94,5
2788,False,0.001,440,0,5
2789,False,0.001,450,0,5
2790,False,0.001,3,0,5
2791,False,0.001,16,0,5
2792,False,0.001,201,0,5
2793,False,0.001,128,0,5
2794,False,0.001,245,0,5
2795,False,0.001,352,0,5
2796,False,0.001,23,0,5
2797,False,0.001,89,0,5
2798,False,0.001,284,0,5
2799,False,0.001,1630,0,5
2800,False,0.001,116,0,5
2801,False,0.001,439,0,5
2802,False,0.001,1350,88,5
2803,False,0.001,88,0,5
2804,False,0.001,470,162,5
2805,False,0.001,182,78,5
2806,False,0.001,504,84,5
2807,False,0.001,642,0,5
2808,False,0.001,45,0,5
2809,False,0.001,405,0,5
2810,False,0.001,142,0,5
2811,False,0.001,1049,79,5
2812,False,0.001,17,0,5
2813,False,0.001,304,0,5
2814,False,0.001,2060,188,5
2815,False,0.001,10,0,5
2816,False,0.001,271,0,5
2817,False,0.001,127,0,5
2818,False,0.001,227,75,5
2819,False,0.001,50,0,5
2820,False,0.001,1019,0,5
2821,False,0.001,49,0,5
2822,False,0.001,422,95,5
2823,False,0.001,2511,78,5
2824,False,0.001,92,0,5
2825,False,0.001,210,179,5
2826,False,0.001,656,75,5
2827,False,0.001,15,0,5
2828,False,0.001,389,0,5
2829,False,0.001,162,84,5
2830,False,0.001,169,0,5
2831,False,0.001,555,104,5
2832,False,0.001,37,0,5
2833,False,0.001,66,0,5
2834,False,0.001,276,91,5
2835,False,0.001,871,260,5
2836,False,0.001,64,0,5
2837,False,0.001,215,0,5
2838,False,0.001,7,0,5
2839,False,0.001,203,0,5
